"Path","Line","Symbol","Flags"
"include/SimdLib/Detail/Implementations.h","5504","add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5519","multiply_add_adjacent","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5526","multiply_add_unsigned_signed_bytes","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5530","subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5534","multiply","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5539","divide","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5544","modulus","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5549","sqrt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5560","magnitude","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5568","magnitude_checked","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5576","min_position","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5591","sum_absolute_byte_differences","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5596","multi_sum_absolute_byte_differences","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5602","absolute","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5611","min","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5616","max","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5637","add_horizontal","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5642","subtract_horizontal","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5648","set1","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5652","set","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5656","setr","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5662","cmpeq","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5666","cmpgt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5682","extract","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5692","extract_slow","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5704","insert","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5715","insert_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5743","shuffle_lo_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5752","shuffle_hi_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5767","blend","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5778","select","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5791","shuffle","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5797","add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5802","multiply_add_adjacent","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5809","multiply_add_unsigned_signed_bytes","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5813","subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5817","multiply","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5822","divide","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5827","modulus","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5832","sqrt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5839","magnitude","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5847","magnitude_checked","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5855","min_position","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5870","sum_absolute_byte_differences","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5875","multi_sum_absolute_byte_differences","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5881","absolute","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5890","min","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5895","max","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","5915","set1","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5919","set","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5923","setr","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5929","cmpeq","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5933","cmpgt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5942","extract","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5952","extract_slow","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5966","insert","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","5977","insert_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6003","select","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6016","shuffle","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6022","add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6027","multiply_add_adjacent","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6034","multiply_add_unsigned_signed_bytes","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6038","subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6042","multiply","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6047","divide","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6052","modulus","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6057","sqrt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6064","magnitude","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6072","magnitude_checked","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6080","min_position","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6095","sum_absolute_byte_differences","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6100","multi_sum_absolute_byte_differences","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6106","absolute","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6115","min","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6120","max","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6140","set1","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6144","set","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6148","setr","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6154","cmpeq","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6158","cmpgt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6167","extract","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6177","extract_slow","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6191","insert","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6202","insert_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6228","select","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6241","shuffle","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6247","add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6252","add_subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6256","subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6260","multiply","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6264","divide","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6269","sqrt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6274","magnitude","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6279","multiply_add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6288","dot_product","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6300","absolute","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6309","min","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6314","max","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6321","add_horizontal","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6326","subtract_horizontal","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6332","set1","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6336","set","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6340","setr","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6346","cmpeq","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6350","cmpgt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6362","extract","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6382","extract_slow","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6394","insert","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6413","insert_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6457","blend","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6468","select","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6481","shuffle","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6487","add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6492","add_subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6496","subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6500","multiply","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6504","divide","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6509","sqrt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6514","magnitude","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6520","multiply_add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6529","dot_product","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6541","absolute","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6550","min","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6555","max","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6562","add_horizontal","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6567","subtract_horizontal","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6573","set1","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6577","set","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6581","setr","SIMD_FLAGS(Out, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6587","cmpeq","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6591","cmpgt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6603","extract","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6626","extract_slow","SIMD_FLAGS(In, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6640","insert","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6663","insert_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline)"
"include/SimdLib/Detail/Implementations.h","6707","blend","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6747","lower_half","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6759","setzero","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6778","setr","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6802","set1","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6826","multiply_add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6852","load_bytes","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6864","load","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6871","load_unaligned","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6882","load_half","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6890","load","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6900","load_unaligned","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6966","bitwise_and","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6982","bitwise_or","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","6998","bitwise_xor","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7014","bitwise_andnot","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7029","bitwise_not","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7041","negate","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7054","negate","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7070","shuffle_32_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7078","shuffle_32","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7085","shuffle","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7095","movemask","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7106","movemask_slim","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7142","test","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7149","testz","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7157","testnzc","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Detail/Implementations.h","7190","swizzle_msb","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","51","zero","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","61","broadcast","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","74","from_lanes","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","84","from_array","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","95","load","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","106","load_aligned","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","116","load_bytes","SIMD_FLAGS(Out, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","170","lane","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","191","with_lane","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","206","operator+","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","219","operator-","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","232","operator*","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","246","operator/","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","260","operator%","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","272","operator-","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","350","min","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","363","max","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","375","absolute","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","387","sqrt","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","400","average","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","414","multiply_add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","427","magnitude","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","439","magnitude_checked","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","451","normalize","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","464","horizontal_add","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","477","horizontal_subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","493","multiply_add_adjacent","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","509","multiply_add_unsigned_signed_bytes","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","525","sum_absolute_byte_differences","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","543","multi_sum_absolute_byte_differences","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","555","min_position","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","567","max_position","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","580","add_saturated","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","593","subtract_saturated","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","606","horizontal_add_saturated","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","619","horizontal_subtract_saturated","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","632","add_subtract","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","648","dot_product","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","662","operator&","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","673","operator|","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","684","operator^","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","694","operator~","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","705","andnot","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","748","movemask","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","758","lane_sign_bits","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","775","operator<<","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","789","logical_shift_right","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","803","operator>>","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","848","byte_shift_left_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","862","byte_shift_right_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","876","bit_shift_left_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","890","bit_shift_right_slow","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","905","bit_shift_left","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","919","bit_shift_right","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","932","lower_half","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","943","unpack_low","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","954","unpack_high","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","968","shuffle","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","981","shuffle_bytes","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","996","shuffle_low","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","1008","shuffle_high","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","1022","blend","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","1034","bit_cast","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","1047","convert","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","1061","widen_low","SIMD_FLAGS(InOut, RegisterOnly, ForceInline, Flatten)"
"include/SimdLib/Register.h","1077","compare_equal","SIMD_FLAGS(In, RegisterOnly, ForceInline, Flatten)"
